statefp,countyfp,statename,countyname,pop2010,pop2015,rate
46,037,South Dakota,Day County,5710,5588,-0.0213660245184
46,039,South Dakota,Deuel County,4364,4312,-0.0119156736939
46,041,South Dakota,Dewey County,5301,5662,0.0681003584229
46,043,South Dakota,Douglas County,3002,2973,-0.00966022651566
46,045,South Dakota,Edmunds County,4071,3983,-0.0216163104888
46,047,South Dakota,Fall River County,7094,6845,-0.0351000845785
46,049,South Dakota,Faulk County,2364,2357,-0.00296108291032
46,051,South Dakota,Grant County,7356,7241,-0.0156334964655
46,053,South Dakota,Gregory County,4271,4217,-0.0126434090377
46,055,South Dakota,Haakon County,1937,1847,-0.0464636035106
46,057,South Dakota,Hamlin County,5903,5989,0.0145688632899
46,059,South Dakota,Hand County,3431,3345,-0.0250655785485
46,061,South Dakota,Hanson County,3331,3419,0.0264184929451
46,063,South Dakota,Harding County,1255,1250,-0.00398406374502
46,065,South Dakota,Hughes County,17022,17642,0.0364234520033
46,067,South Dakota,Hutchinson County,7343,7200,-0.0194743292932
46,069,South Dakota,Hyde County,1420,1396,-0.0169014084507
46,071,South Dakota,Jackson County,3031,3274,0.0801715605411
46,073,South Dakota,Jerauld County,2071,2007,-0.030902945437
46,075,South Dakota,Jones County,1006,975,-0.0308151093439
46,077,South Dakota,Kingsbury County,5148,5075,-0.0141802641803
46,079,South Dakota,Lake County,11200,12368,0.104285714286
46,081,South Dakota,Lawrence County,24097,24657,0.0232394073951
46,083,South Dakota,Lincoln County,44828,51548,0.149906308557
46,085,South Dakota,Lyman County,3755,3877,0.0324900133156
46,087,South Dakota,McCook County,5618,5649,0.00551797792809
46,089,South Dakota,McPherson County,2459,2429,-0.0122000813339
46,091,South Dakota,Marshall County,4656,4683,0.00579896907216
46,093,South Dakota,Meade County,25434,26951,0.0596445702603
46,095,South Dakota,Mellette County,2048,2100,0.025390625
46,097,South Dakota,Miner County,2389,2316,-0.0305567182922
46,099,South Dakota,Minnehaha County,169468,182882,0.0791535865178
46,101,South Dakota,Moody County,6486,6367,-0.018347209374
46,103,South Dakota,Pennington County,100948,108242,0.0722550223878
46,105,South Dakota,Perkins County,2982,3033,0.0171026156942
46,107,South Dakota,Potter County,2329,2340,0.00472305710605
46,109,South Dakota,Roberts County,10149,10374,0.0221696718889
46,111,South Dakota,Sanborn County,2355,2336,-0.00806794055202
46,113,South Dakota,Shannon County,13586,14218,0.0465184749006
46,115,South Dakota,Spink County,6415,6598,0.0285268901013
46,117,South Dakota,Stanley County,2966,2983,0.00573162508429
46,119,South Dakota,Sully County,1373,1438,0.047341587764
46,121,South Dakota,Todd County,9612,9882,0.0280898876404
46,123,South Dakota,Tripp County,5644,5512,-0.0233876683203
46,125,South Dakota,Turner County,8347,8272,-0.00898526416677
46,127,South Dakota,Union County,14399,15029,0.0437530384054
46,129,South Dakota,Walworth County,5438,5511,0.0134240529606
46,135,South Dakota,Yankton County,22438,22684,0.0109635439879
46,137,South Dakota,Ziebach County,2801,2826,0.0089253837915
47,001,Tennessee,Anderson County,75129,75528,0.00531086531166
47,003,Tennessee,Bedford County,45058,46627,0.0348217852546
47,005,Tennessee,Benton County,16489,16145,-0.0208623931106
47,007,Tennessee,Bledsoe County,12876,13931,0.0819353836595
47,009,Tennessee,Blount County,123010,126339,0.0270628404195
47,011,Tennessee,Bradley County,98963,102975,0.0405404039894
47,013,Tennessee,Campbell County,40716,39918,-0.0195991747716
47,015,Tennessee,Cannon County,13801,13757,-0.00318817476994
47,017,Tennessee,Carroll County,28522,28370,-0.00532921954982
47,019,Tennessee,Carter County,57424,56886,-0.00936890498746
47,021,Tennessee,Cheatham County,39105,39764,0.0168520649533
47,023,Tennessee,Chester County,17131,17379,0.0144766797035
47,025,Tennessee,Claiborne County,32213,31592,-0.01927793127
47,027,Tennessee,Clay County,7861,7765,-0.0122121867447
47,029,Tennessee,Cocke County,35662,35374,-0.00807582300488
47,031,Tennessee,Coffee County,52796,53623,0.0156640654595
47,033,Tennessee,Crockett County,14586,14668,0.00562182915124
47,035,Tennessee,Cumberland County,56053,57985,0.0344673790876
47,037,Tennessee,Davidson County,626681,668347,0.0664867771641
47,039,Tennessee,Decatur County,11757,11666,-0.00774006974568
47,041,Tennessee,DeKalb County,18723,19268,0.0291085830262
47,043,Tennessee,Dickson County,49666,50575,0.0183022590907
47,045,Tennessee,Dyer County,38335,37935,-0.0104343289422
47,047,Tennessee,Fayette County,38413,39011,0.0155676463697
47,049,Tennessee,Fentress County,17959,17855,-0.00579096831672
47,051,Tennessee,Franklin County,41052,41402,0.00852577219137
47,053,Tennessee,Gibson County,49683,49472,-0.00424692550772
47,055,Tennessee,Giles County,29485,28853,-0.0214346277768
47,057,Tennessee,Grainger County,22657,22864,0.00913624928278
47,059,Tennessee,Greene County,68831,68335,-0.00720605541108
47,061,Tennessee,Grundy County,13703,13425,-0.0202875282785
47,063,Tennessee,Hamblen County,62544,63036,0.00786646201074
47,065,Tennessee,Hamilton County,336463,351220,0.0438592059157
47,067,Tennessee,Hancock County,6819,6657,-0.0237571491421
47,069,Tennessee,Hardeman County,27253,25965,-0.0472608520163
47,071,Tennessee,Hardin County,26026,25870,-0.00599400599401
47,073,Tennessee,Hawkins County,56833,56735,-0.00172435028944
47,075,Tennessee,Haywood County,18787,18185,-0.0320434342897
47,077,Tennessee,Henderson County,27769,28009,0.00864273110303
47,079,Tennessee,Henry County,32330,32204,-0.00389730900093
47,081,Tennessee,Hickman County,24690,24384,-0.0123936816525
47,083,Tennessee,Houston County,8426,8267,-0.0188701637788
47,085,Tennessee,Humphreys County,18538,18135,-0.0217391304348
47,087,Tennessee,Jackson County,11638,11568,-0.00601477917168
47,089,Tennessee,Jefferson County,51407,52677,0.0247048067384
47,091,Tennessee,Johnson County,18244,17859,-0.0211028283271
47,093,Tennessee,Knox County,432226,448644,0.0379847579738
47,095,Tennessee,Lake County,7832,7631,-0.0256639427988
47,097,Tennessee,Lauderdale County,27815,27382,-0.0155671400324
47,099,Tennessee,Lawrence County,41869,42274,0.00967302777711
47,101,Tennessee,Lewis County,12161,11906,-0.0209686703396
47,103,Tennessee,Lincoln County,33361,33637,0.00827313329936
47,105,Tennessee,Loudon County,48556,50771,0.0456174314194
47,107,Tennessee,McMinn County,52266,52626,0.00688784295718
47,109,Tennessee,McNairy County,26075,26267,0.00736337488015
47,111,Tennessee,Macon County,22248,23003,0.0339356346638
47,113,Tennessee,Madison County,98294,98178,-0.00118013307018
47,115,Tennessee,Marion County,28237,28407,0.00602046959663
47,117,Tennessee,Marshall County,30617,31269,0.0212953587876
47,119,Tennessee,Maury County,80956,85515,0.0563145412323
47,121,Tennessee,Meigs County,11753,11701,-0.00442440228027
47,123,Tennessee,Monroe County,44519,45233,0.0160380960938
47,125,Tennessee,Montgomery County,172331,189961,0.102303125961
47,127,Tennessee,Moore County,6362,6319,-0.00675888085508
47,129,Tennessee,Morgan County,21987,21660,-0.0148724246145
47,131,Tennessee,Obion County,31807,30941,-0.0272267111013
47,133,Tennessee,Overton County,22083,22028,-0.00249060363175
47,135,Tennessee,Perry County,7915,7822,-0.011749842072
47,137,Tennessee,Pickett County,5077,5124,0.0092574354934
47,139,Tennessee,Polk County,16825,16730,-0.00564635958395
47,141,Tennessee,Putnam County,72321,74165,0.0254974350465
47,143,Tennessee,Rhea County,31809,32641,0.0261561193373
47,145,Tennessee,Roane County,54181,52748,-0.0264483859656
47,147,Tennessee,Robertson County,66283,68079,0.0270959371181
47,149,Tennessee,Rutherford County,262604,288906,0.100158413429
47,151,Tennessee,Scott County,22228,21987,-0.0108421810329
47,153,Tennessee,Sequatchie County,14112,14704,0.0419501133787
47,155,Tennessee,Sevier County,89889,95110,0.0580827464985
47,157,Tennessee,Shelby County,927644,938803,0.0120293992092
47,159,Tennessee,Smith County,19166,19009,-0.00819158927267
47,161,Tennessee,Stewart County,13324,13279,-0.00337736415491
47,163,Tennessee,Sullivan County,156823,157047,0.0014283619112
47,165,Tennessee,Sumner County,160645,172706,0.0750785894363
47,167,Tennessee,Tipton County,61081,61623,0.00887346310637
47,169,Tennessee,Trousdale County,7870,8002,0.0167725540025
47,171,Tennessee,Unicoi County,18313,17963,-0.0191121061541
47,173,Tennessee,Union County,19109,19113,0.000209325448741
47,175,Tennessee,Van Buren County,5548,5633,0.0153208363374
47,177,Tennessee,Warren County,39839,39969,0.00326313411481
47,179,Tennessee,Washington County,122979,126242,0.0265329853064
47,181,Tennessee,Wayne County,17021,16913,-0.00634510310793
47,183,Tennessee,Weakley County,35021,34373,-0.018503183804
47,185,Tennessee,White County,25841,26301,0.0178011686854
47,187,Tennessee,Williamson County,183182,205226,0.120339334651
47,189,Tennessee,Wilson County,113993,125376,0.0998570087637
48,001,Texas,Anderson County,58458,57627,-0.014215334086
48,003,Texas,Andrews County,14786,17477,0.18199648316
48,005,Texas,Angelina County,86771,87750,0.011282571366
48,007,Texas,Aransas County,23158,24972,0.0783314621297
48,009,Texas,Archer County,9054,8811,-0.0268389662028
48,011,Texas,Armstrong County,1901,1955,0.0284061020516
48,013,Texas,Atascosa County,44911,47774,0.0637483021977
48,015,Texas,Austin County,28417,29114,0.0245275715241
48,017,Texas,Bailey County,7165,6910,-0.0355896720167
48,019,Texas,Bandera County,20485,20892,0.0198681962412
48,021,Texas,Bastrop County,74171,78069,0.0525542327864
48,023,Texas,Baylor County,3726,3592,-0.0359634997316
48,025,Texas,Bee County,31861,32863,0.0314491070588
48,027,Texas,Bell County,310235,329140,0.0609376762777
48,029,Texas,Bexar County,1714773,1855866,0.0822808616651
48,031,Texas,Blanco County,10497,10812,0.0300085738783
48,033,Texas,Borden County,641,652,0.0171606864275
48,035,Texas,Bosque County,18212,17780,-0.0237206237646
48,037,Texas,Bowie County,92565,93275,0.00767028574515
48,039,Texas,Brazoria County,313166,338124,0.0796957524125
48,041,Texas,Brazos County,194851,209152,0.0733945424966
48,043,Texas,Brewster County,9232,9173,-0.00639081455806
48,045,Texas,Briscoe County,1637,1536,-0.0616982284667
48,047,Texas,Brooks County,7223,7194,-0.00401495223591
48,049,Texas,Brown County,38106,37653,-0.0118878916706
48,051,Texas,Burleson County,17187,17253,0.00384011171234
48,053,Texas,Burnet County,42750,44943,0.051298245614
48,055,Texas,Caldwell County,38066,39810,0.0458151631377
48,057,Texas,Calhoun County,21381,21797,0.0194565268229
48,059,Texas,Callahan County,13544,13513,-0.00228883638512
48,061,Texas,Cameron County,406220,420392,0.0348874993846
48,063,Texas,Camp County,12401,12621,0.017740504798
48,065,Texas,Carson County,6182,6013,-0.027337431252
48,067,Texas,Cass County,30464,30261,-0.00666360294118
48,069,Texas,Castro County,8062,7781,-0.0348548747209
48,071,Texas,Chambers County,35096,38145,0.0868759972646
48,073,Texas,Cherokee County,50845,50902,0.00112105418429
48,075,Texas,Childress County,7041,7089,0.006817213464
48,077,Texas,Clay County,10752,10370,-0.0355282738095
48,079,Texas,Cochran County,3127,2935,-0.0614007035497
48,081,Texas,Coke County,3320,3254,-0.0198795180723
48,083,Texas,Coleman County,8895,8430,-0.0522765598651
48,085,Texas,Collin County,782341,885241,0.131528323327
48,087,Texas,Collingsworth County,3057,3017,-0.0130847235852
48,089,Texas,Colorado County,20874,20719,-0.00742550541343
48,091,Texas,Comal County,108472,123694,0.140331145365
48,093,Texas,Comanche County,13974,13550,-0.0303420638328
48,095,Texas,Concho County,4087,4050,-0.00905309517984
48,097,Texas,Cooke County,38437,38761,0.00842937794313
48,099,Texas,Coryell County,75388,75562,0.00230805963814
48,101,Texas,Cottle County,1505,1415,-0.0598006644518
48,103,Texas,Crane County,4375,4950,0.131428571429
48,105,Texas,Crockett County,3719,3812,0.0250067222372
48,107,Texas,Crosby County,6059,5899,-0.0264069978544
48,109,Texas,Culberson County,2398,2266,-0.0550458715596
48,111,Texas,Dallam County,6703,7135,0.0644487542891
48,113,Texas,Dallas County,2368139,2518638,0.0635515905105
48,115,Texas,Dawson County,13833,13372,-0.0333261042435
48,117,Texas,Deaf Smith County,19372,19195,-0.00913689861656
48,119,Texas,Delta County,5231,5238,0.00133817625693
48,121,Texas,Denton County,662614,753363,0.136956055864
48,123,Texas,DeWitt County,20097,20684,0.0292083395532
48,125,Texas,Dickens County,2444,2218,-0.0924713584288
48,127,Texas,Dimmit County,9996,11089,0.109343737495
48,129,Texas,Donley County,3677,3543,-0.0364427522437
48,131,Texas,Duval County,11782,11533,-0.0211339331183
48,133,Texas,Eastland County,18583,18176,-0.0219017381478
48,135,Texas,Ector County,137130,153904,0.122321884343
48,137,Texas,Edwards County,2002,1879,-0.0614385614386
48,139,Texas,Ellis County,149610,159317,0.0648820266025
48,141,Texas,El Paso County,800647,833487,0.0410168276406
48,143,Texas,Erath County,37890,40147,0.0595671681182
48,145,Texas,Falls County,17866,16989,-0.0490876525243
48,147,Texas,Fannin County,33915,33752,-0.00480613297951
48,149,Texas,Fayette County,24554,24833,0.01136271076
48,151,Texas,Fisher County,3974,3831,-0.0359838953196
48,153,Texas,Floyd County,6446,5949,-0.0771020788086
48,155,Texas,Foard County,1336,1275,-0.0456586826347
48,157,Texas,Fort Bend County,585375,685345,0.170779414905
48,159,Texas,Franklin County,10605,10600,-0.000471475719
48,161,Texas,Freestone County,19816,19762,-0.00272507064998
48,163,Texas,Frio County,17217,18531,0.0763199163617
48,165,Texas,Gaines County,17526,19425,0.108353303663
48,167,Texas,Galveston County,291309,314198,0.0785729242831
48,169,Texas,Garza County,6461,6435,-0.00402414486922
48,171,Texas,Gillespie County,24837,25520,0.027499295406
48,173,Texas,Glasscock County,1226,1291,0.0530179445351
48,175,Texas,Goliad County,7210,7549,0.0470180305132
48,177,Texas,Gonzales County,19807,20462,0.0330691169788
48,179,Texas,Gray County,22535,23044,0.0225870867539
48,181,Texas,Grayson County,120877,123534,0.0219810220307
48,183,Texas,Gregg County,121730,123204,0.0121087653003
48,185,Texas,Grimes County,26604,27172,0.0213501729063
48,187,Texas,Guadalupe County,131533,147250,0.119490926231
48,189,Texas,Hale County,36273,34720,-0.0428142144295
48,191,Texas,Hall County,3353,3147,-0.06143751864
48,193,Texas,Hamilton County,8517,8199,-0.0373370905248
48,195,Texas,Hansford County,5613,5509,-0.0185284161767
48,197,Texas,Hardeman County,4139,3928,-0.0509784972216
48,199,Texas,Hardin County,54635,55621,0.0180470394436
48,201,Texas,Harris County,4092459,4441370,0.0852570544995
48,203,Texas,Harrison County,65631,67336,0.0259785771968
48,205,Texas,Hartley County,6062,6089,0.00445397558562
48,207,Texas,Haskell County,5899,5769,-0.0220376334972
48,209,Texas,Hays County,157107,185025,0.177700548034
48,211,Texas,Hemphill County,3807,4180,0.0979774100341
48,213,Texas,Henderson County,78532,79290,0.00965211633474
48,215,Texas,Hidalgo County,774769,831073,0.0726719835202
48,217,Texas,Hill County,35089,34848,-0.0068682493089
48,219,Texas,Hockley County,22935,23577,0.0279921517332
48,221,Texas,Hood County,51182,53921,0.0535149075847
48,223,Texas,Hopkins County,35161,35921,0.0216148573704
48,225,Texas,Houston County,23732,22741,-0.0417579639306
48,227,Texas,Howard County,35012,36651,0.0468125214212
48,229,Texas,Hudspeth County,3476,3211,-0.0762370540852
48,231,Texas,Hunt County,86129,88493,0.0274472012911
48,233,Texas,Hutchinson County,22150,21773,-0.0170203160271
48,235,Texas,Irion County,1599,1574,-0.0156347717323
48,237,Texas,Jack County,9044,8855,-0.0208978328173
48,239,Texas,Jackson County,14075,14739,0.0471758436945
48,241,Texas,Jasper County,35710,35552,-0.00442453094371
48,243,Texas,Jeff Davis County,2342,2204,-0.0589239965841
48,245,Texas,Jefferson County,252273,252235,-0.000150630467787
48,247,Texas,Jim Hogg County,5300,5255,-0.00849056603774
48,249,Texas,Jim Wells County,40838,41353,0.0126108036633
48,251,Texas,Johnson County,150934,157456,0.043210939881
48,253,Texas,Jones County,20202,19936,-0.013167013167
48,255,Texas,Karnes County,14824,14906,0.00553157042634
48,257,Texas,Kaufman County,103350,111236,0.0763038219642
48,259,Texas,Kendall County,33410,38880,0.163723436097
48,261,Texas,Kenedy County,416,400,-0.0384615384615
48,263,Texas,Kent County,808,785,-0.0284653465347
48,265,Texas,Kerr County,49625,50562,0.0188816120907
48,267,Texas,Kimble County,4607,4438,-0.0366833080096
48,269,Texas,King County,286,262,-0.0839160839161
48,271,Texas,Kinney County,3598,3526,-0.0200111172874
48,273,Texas,Kleberg County,32061,32190,0.00402358005053
48,275,Texas,Knox County,3719,3858,0.0373756386125
48,277,Texas,Lamar County,49793,49523,-0.00542244893861
48,279,Texas,Lamb County,13977,13574,-0.0288330829219
48,281,Texas,Lampasas County,19677,20156,0.0243431417391
48,283,Texas,La Salle County,6886,7474,0.085390647691
48,285,Texas,Lavaca County,19263,19721,0.0237761511706
48,287,Texas,Lee County,16612,16742,0.00782566819167
48,289,Texas,Leon County,16801,16861,0.00357121599905
48,291,Texas,Liberty County,75643,78117,0.0327062649551
48,293,Texas,Limestone County,23384,23524,0.00598699965789
48,295,Texas,Lipscomb County,3302,3553,0.0760145366445
48,297,Texas,Live Oak County,11531,12091,0.0485647385309
48,299,Texas,Llano County,19301,19510,0.0108284544842
48,301,Texas,Loving County,82,86,0.0487804878049
48,303,Texas,Lubbock County,278831,293974,0.0543088824413
48,305,Texas,Lynn County,5915,5771,-0.0243448858833
48,307,Texas,McCulloch County,8283,8199,-0.0101412531691
48,309,Texas,McLennan County,234906,243441,0.0363336824091
48,311,Texas,McMullen County,707,805,0.138613861386
48,313,Texas,Madison County,13664,13861,0.0144174473068
48,315,Texas,Marion County,10546,10149,-0.0376446045894
48,317,Texas,Martin County,4799,5460,0.137737028548
48,319,Texas,Mason County,4012,4071,0.0147058823529
48,321,Texas,Matagorda County,36702,36519,-0.00498610429949
48,323,Texas,Maverick County,54258,57023,0.0509602270633
48,325,Texas,Medina County,46006,47894,0.0410381254619
48,327,Texas,Menard County,2242,2147,-0.0423728813559
48,329,Texas,Midland County,136872,155830,0.138508971886
48,331,Texas,Milam County,24757,24256,-0.0202367007311
48,333,Texas,Mills County,4936,4870,-0.0133711507293
48,335,Texas,Mitchell County,9403,9076,-0.034776135276
48,337,Texas,Montague County,19719,19416,-0.0153658907653
48,339,Texas,Montgomery County,455746,518947,0.138675929136
48,341,Texas,Moore County,21904,22148,0.0111395178963
48,343,Texas,Morris County,12934,12743,-0.0147672800371
48,345,Texas,Motley County,1210,1153,-0.0471074380165
48,347,Texas,Nacogdoches County,64524,65301,0.0120420308722
48,349,Texas,Navarro County,47735,48195,0.00963653503718
48,351,Texas,Newton County,14445,14138,-0.0212530287297
48,353,Texas,Nolan County,15216,15093,-0.00808359621451
48,355,Texas,Nueces County,340223,356221,0.0470221002107
48,357,Texas,Ochiltree County,10223,10758,0.052332974665
48,359,Texas,Oldham County,2052,2070,0.00877192982456
48,361,Texas,Orange County,81837,83433,0.019502181165
48,363,Texas,Palo Pinto County,28111,28096,-0.000533598947031
48,365,Texas,Panola County,23796,23769,-0.00113464447806
48,367,Texas,Parker County,116927,123164,0.0533409734279
48,369,Texas,Parmer County,10269,9908,-0.0351543480378
48,371,Texas,Pecos County,15507,15893,0.0248919842652
48,373,Texas,Polk County,45413,46079,0.0146654041794
48,375,Texas,Potter County,121073,121627,0.00457575181915
48,377,Texas,Presidio County,7818,6976,-0.107700179074
48,379,Texas,Rains County,10914,11032,0.0108118013561
48,381,Texas,Randall County,120725,128220,0.0620832470491
48,383,Texas,Reagan County,3367,3755,0.115236115236
48,385,Texas,Real County,3309,3371,0.0187367784829
48,387,Texas,Red River County,12860,12446,-0.0321928460342
48,389,Texas,Reeves County,13783,14349,0.0410650801712
48,391,Texas,Refugio County,7383,7302,-0.010971149939
48,393,Texas,Roberts County,929,928,-0.0010764262648
48,395,Texas,Robertson County,16622,16500,-0.00733967031645
48,397,Texas,Rockwall County,78337,87809,0.120913489156
48,399,Texas,Runnels County,10501,10416,-0.0080944671936
48,401,Texas,Rusk County,53330,53923,0.0111194449653
48,403,Texas,Sabine County,10834,10350,-0.044674173897
48,405,Texas,San Augustine County,8865,8610,-0.0287648054146
48,407,Texas,San Jacinto County,26384,27099,0.0270997574287
48,409,Texas,San Patricio County,64804,66915,0.0325751496821
48,411,Texas,San Saba County,6131,5622,-0.0830207144022
48,413,Texas,Schleicher County,3461,3162,-0.0863912164114
48,415,Texas,Scurry County,16921,17328,0.0240529519532
48,417,Texas,Shackelford County,3378,3343,-0.01036116045
48,419,Texas,Shelby County,25448,25515,0.00263281986797
48,421,Texas,Sherman County,3034,3084,0.0164798945287
48,423,Texas,Smith County,209714,218842,0.0435259448582
48,425,Texas,Somervell County,8490,8694,0.0240282685512
48,427,Texas,Starr County,60968,62955,0.0325908673402
48,429,Texas,Stephens County,9630,9405,-0.0233644859813
48,431,Texas,Sterling County,1143,1339,0.171478565179
48,433,Texas,Stonewall County,1490,1403,-0.058389261745
48,435,Texas,Sutton County,4128,3972,-0.0377906976744
48,437,Texas,Swisher County,7854,7581,-0.0347593582888
48,439,Texas,Tarrant County,1809034,1945360,0.0753584509744
48,441,Texas,Taylor County,131506,135143,0.0276565327818
48,443,Texas,Terrell County,984,927,-0.0579268292683
48,445,Texas,Terry County,12651,12739,0.00695597185993
48,447,Texas,Throckmorton County,1641,1608,-0.0201096892139
48,449,Texas,Titus County,32334,32506,0.00531947794891
48,451,Texas,Tom Green County,110224,116608,0.0579184206706
48,453,Texas,Travis County,1024266,1151145,0.123873095465
48,455,Texas,Trinity County,14585,14224,-0.0247514569763
48,457,Texas,Tyler County,21766,21418,-0.0159882385372
48,459,Texas,Upshur County,39309,40354,0.0265842427943
48,461,Texas,Upton County,3355,3454,0.0295081967213
48,463,Texas,Uvalde County,26405,27117,0.0269645900398
48,465,Texas,Val Verde County,48879,48974,0.00194357495039
48,467,Texas,Van Zandt County,52579,52910,0.0062952889937
48,469,Texas,Victoria County,86793,91081,0.0494049059256
48,471,Texas,Walker County,67861,69789,0.0284110166369
48,473,Texas,Waller County,43205,46820,0.0836708714269
48,475,Texas,Ward County,10658,11625,0.0907299680991
48,477,Texas,Washington County,33718,34438,0.0213535796904
48,479,Texas,Webb County,250304,266673,0.0653964778829
48,481,Texas,Wharton County,41280,41168,-0.00271317829457
48,483,Texas,Wheeler County,5410,5714,0.0561922365989
48,485,Texas,Wichita County,131500,132355,0.00650190114068
48,487,Texas,Wilbarger County,13535,12973,-0.0415219800517
48,489,Texas,Willacy County,22134,21903,-0.0104364326376
48,491,Texas,Williamson County,422679,489250,0.157497770175
48,493,Texas,Wilson County,42918,46402,0.0811780604874
48,495,Texas,Winkler County,7110,7821,0.1
48,497,Texas,Wise County,59127,61638,0.0424679080623
48,499,Texas,Wood County,41964,42852,0.0211609951387
48,501,Texas,Yoakum County,7879,8286,0.0516563015611
48,503,Texas,Young County,18550,18350,-0.010781671159
48,505,Texas,Zapata County,14018,14319,0.021472392638
48,507,Texas,Zavala County,11677,12267,0.0505266763724
49,001,Utah,Beaver County,6629,6461,-0.025343189018
49,003,Utah,Box Elder County,49975,51518,0.0308754377189
49,005,Utah,Cache County,112656,118343,0.0504811106377
49,007,Utah,Carbon County,21403,20660,-0.0347147596131
49,009,Utah,Daggett County,1059,1117,0.0547686496695
49,011,Utah,Davis County,306479,329692,0.0757409153645
49,013,Utah,Duchesne County,18607,20380,0.0952867200516
49,015,Utah,Emery County,10976,10631,-0.0314322157434
49,017,Utah,Garfield County,5172,5024,-0.0286156225831
49,019,Utah,Grand County,9225,9429,0.0221138211382
49,021,Utah,Iron County,46163,47269,0.023958581548
49,023,Utah,Juab County,10246,10486,0.0234237751318
49,025,Utah,Kane County,7125,7254,0.0181052631579
49,027,Utah,Millard County,12503,12606,0.00823802287451
49,029,Utah,Morgan County,9469,10608,0.120287253142
49,031,Utah,Piute County,1556,1484,-0.0462724935733
49,033,Utah,Rich County,2264,2293,0.0128091872792
49,035,Utah,Salt Lake County,1029655,1091742,0.0602988379603
49,037,Utah,San Juan County,14746,15251,0.0342465753425
49,039,Utah,Sanpete County,27822,28477,0.0235425203077
49,041,Utah,Sevier County,20802,20773,-0.00139409672147
49,043,Utah,Summit County,36324,39105,0.0765609514371
49,045,Utah,Tooele County,58218,61598,0.0580576454018
49,047,Utah,Uintah County,32588,36867,0.131306002209
49,049,Utah,Utah County,516564,560974,0.0859719221626
49,051,Utah,Wasatch County,23530,27714,0.177815554611
49,053,Utah,Washington County,138115,151948,0.100155667379
49,055,Utah,Wayne County,2778,2723,-0.0197984161267
49,057,Utah,Weber County,231236,240475,0.0399548513207
50,001,Vermont,Addison County,36821,37009,0.00510578202656
50,003,Vermont,Bennington County,37125,36445,-0.0183164983165
50,005,Vermont,Caledonia County,31227,30981,-0.00787779805937
50,007,Vermont,Chittenden County,156545,160531,0.0254623271264
50,009,Vermont,Essex County,6306,6125,-0.0287028227085
50,011,Vermont,Franklin County,47746,48642,0.0187659699242
50,013,Vermont,Grand Isle County,6970,6994,0.00344332855093
50,015,Vermont,Lamoille County,24475,25082,0.0248008171604
50,017,Vermont,Orange County,28936,28859,-0.00266104506497
50,019,Vermont,Orleans County,27231,27082,-0.00547170504205
50,021,Vermont,Rutland County,61642,60086,-0.0252425294442
50,023,Vermont,Washington County,59534,58998,-0.00900325864212
50,025,Vermont,Windham County,44513,43714,-0.0179498124144
50,027,Vermont,Windsor County,56670,56014,-0.0115757896594
51,001,Virginia,Accomack County,33164,33021,-0.00431190447473
51,003,Virginia,Albemarle County,98970,104489,0.0557643730423
51,005,Virginia,Alleghany County,16250,15820,-0.0264615384615
51,007,Virginia,Amelia County,12690,12855,0.0130023640662
51,009,Virginia,Amherst County,32353,32041,-0.00964361882978
51,011,Virginia,Appomattox County,14973,15279,0.0204367862152
51,013,Virginia,Arlington County,207627,226908,0.0928636449017
51,015,Virginia,Augusta County,73750,73862,0.0015186440678
51,017,Virginia,Bath County,4731,4563,-0.0355104629042
51,019,Virginia,Bedford County,68676,76583,0.115134836042
51,021,Virginia,Bland County,6824,6625,-0.0291617819461
51,023,Virginia,Botetourt County,33148,33100,-0.00144805116447
51,025,Virginia,Brunswick County,17434,16498,-0.0536881954801
51,027,Virginia,Buchanan County,24098,23106,-0.0411652419288
51,029,Virginia,Buckingham County,17146,16913,-0.0135891753179
51,031,Virginia,Campbell County,54842,54885,0.000784070602823
51,033,Virginia,Caroline County,28545,29778,0.0431949553337
51,035,Virginia,Carroll County,30042,29621,-0.0140137141335
51,036,Virginia,Charles City County,7256,7023,-0.0321113561191
51,037,Virginia,Charlotte County,12586,12225,-0.0286826632767
51,041,Virginia,Chesterfield County,316236,332499,0.0514267825295
51,043,Virginia,Clarke County,14034,14423,0.0277183981759
51,045,Virginia,Craig County,5190,5234,0.00847784200385
51,047,Virginia,Culpeper County,46689,49166,0.0530531816916
51,049,Virginia,Cumberland County,10052,9827,-0.0223836052527
51,051,Virginia,Dickenson County,15903,15308,-0.0374143243413
51,053,Virginia,Dinwiddie County,28001,27859,-0.00507124745545
51,057,Virginia,Essex County,11151,11103,-0.00430454667743
51,059,Virginia,Fairfax County,1081726,1137538,0.0515953208114
51,061,Virginia,Fauquier County,65203,68248,0.0467003052007
51,063,Virginia,Floyd County,15279,15578,0.0195693435434
51,065,Virginia,Fluvanna County,25691,26092,0.0156085788798
51,067,Virginia,Franklin County,56159,56358,0.00354351039014
51,069,Virginia,Frederick County,78305,82377,0.0520017878807
51,071,Virginia,Giles County,17286,16815,-0.0272474835127
51,073,Virginia,Gloucester County,36858,37141,0.00767811601281
51,075,Virginia,Goochland County,21717,21936,0.0100842657826
51,077,Virginia,Grayson County,15533,15093,-0.0283267881285
51,079,Virginia,Greene County,18403,19031,0.034124870945
51,081,Virginia,Greensville County,12243,11681,-0.0459037817528
51,083,Virginia,Halifax County,36241,35200,-0.0287243729478
